65535,10.00,1.00,0.01,0.00
11.54,-15.00,100.00,0.83,65535,10.00,1.00,0.01,0.00
11.52,-15.00,100.00,0.83,65535,10.00,1.00,0.01,0.00
11.50,-15.00,100.00,0.83,65535,10.00,1.00,0.01,0.00
11.48,-15.00,100.00,0.83,65535,10.00,1.00,0.01,0.00
11.46,-15.00,100.00,0.83,65535,10.00,1.00,0.01,0.00
11.44,-15.00,100.00,0.83,65535,10.00,1.00,0.01,0.00
11.42,-15.00,100.00,0.83,65535,10.00,1.00,0.01,0.00
11.40,-15.00,100.00,0.83,65535,10.00,1.00,0.01,0.00
11.38,-15.00,100.00,0.83,65535,10.00,1.00,0.01,0.00
11.36,-15.00,100.00,0.83,65535,10.00,1.00,0.01,0.00
11.33,-15.00,100.00,0.83,65535,10.00,1.00,0.01,0.00
11.31,-15.00,-15.21,-15.00,21.93,0.83,65535,10.00,1.00,0.01,0.00
-15.15,-15.00,22.98,0.83,65535,10.00,1.00,0.01,0.00
-15.20,-15.00,21.41,0.83,65535,10.00,1.00,0.01,0.00
-15.20,-15.00,21.41,0.83,65535,10.00,1.00,0.01,0.00
-15.19,-15.00,22.14,0.83,65535,10.00,1.00,0.01,0.00
-15.21,-15.00,21.76,0.83,65535,10.00,1.00,0.01,0.00
-15.22,-15.00,21.76,0.83,65535,10.00,1.00,0.01,0.00
-15.22,-15.00,21.73,0.83,65535,10.00,1.00,0.01,0.00
-15.20,-15.00,21.73,0.83,65535,10.00,1.00,0.01,0.00
-15.21,-15.00,22.05,0.83,65535,10.00,1.00,0.01,0.00
-15.22,-15.00,21.64,0.83,65535,10.00,1.00,0.01,0.00
-15.23,-15.00,21.64,0.83,65535,10.00,1.00,0.01,0.00
-15.25,-15.00,21.20,0.83,65535,10.00,1.00,0.01,0.00
-15.24,-15.00,21.20,0.83,65535,10.00,1.00,0.01,0.00
-15.22,-15.00,22.08,0.83,65535,10.00,1.00,0.01,0.00
-15.24,-15.00,21.32,0.83,65535,10.00,1.00,0.01,0.00
-15.25,-15.00,21.32,0.83,65535,10.00,1.00,0.01,0.00
-15.29,-15.00,20.67,0.83,65535,10.00,1.00,0.01,0.00
-15.24,-15.00,20.67,0.83,65535,10.00,1.00,0.01,0.00
-15.27,-15.00,21.46,0.83,65535,10.00,1.00,0.01,0.00
-15.23,-15.00,22.11,0.83,65535,10.00,1.00,0.01,0.00
-15.23,-15.00,22.11,0.83,65535,10.00,1.00,0.01,0.00
-15.22,-15.00,21.93,0.83,65535,10.00,1.00,0.01,0.00
-15.27,-15.00,21.93,0.83,65535,10.00,1.00,0.01,0.00
-15.24,-15.00,21.29,0.83,65535,10.00,1.00,0.01,0.00
-15.26,-15.00,21.32,0.83,65535,10.00,1.00,0.01,0.00
-15.25,-15.00,21.32,0.83,65535,10.00,1.00,0.01,0.00
-15.27,-15.00,21.08,0.83,65535,10.00,1.00,0.01,0.00
-15.22,-15.00,21.08,0.83,65535,10.00,1.00,0.01,0.00
-15.26,-15.00,21.43,0.83,65535,10.00,1.00,0.01,0.00
-15.27,-15.00,21.29,0.83,65535,10.00,1.00,0.01,0.00
-15.29,-15.00,21.29,0.83,65535,10.00,1.00,0.01,0.00
-15.28,-15.00,21.02,0.83,65535,10.00,1.00,0.01,0.00
-15.26,-15.00,21.02,0.83,65535,10.00,1.00,0.01,0.00
-15.28,-15.00,21.23,0.83,65535,10.00,1.00,0.01,0.00
-15.27,-15.00,21.43,0.83,65535,10.00,1.00,0.01,0.00
-15.27,-15.00,21.43,0.83,65535,10.00,1.00,0.01,0.00
-15.21,-15.00,22.43,0.83,65535,10.00,1.00,0.01,0.00
-15.28,-15.00,22.43,0.83,65535,10.00,1.00,0.01,0.00
-15.28,-15.00,20.52,0.83,65535,10.00,1.00,0.01,0.00
-15.29,-15.00,20.96,0.83,65535,10.00,1.00,0.01,0.00
-15.33,-15.00,20.96,0.83,65535,10.00,1.00,0.01,0.00
-15.34,-15.00,20.02,0.83,65535,10.00,1.00,0.01,0.00
-15.28,-15.00,21.78,0.83,65535,10.00,1.00,0.01,0.00
-15.32,-15.00,21.78,0.83,65535,10.00,1.00,0.01,0.00
-15.25,-15.00,21.87,0.83,65535,10.00,1.00,0.01,0.00
-15.28,-15.00,21.87,0.83,65535,10.00,1.00,0.01,0.00
-15.28,-15.00,20.76,0.83,65535,10.00,1.00,0.01,0.00
-15.33,-15.00,20.31,0.83,65535,10.00,1.00,0.01,0.00
-15.30,-15.00,20.31,0.83,65535,10.00,1.00,0.01,0.00
-15.33,-15.00,20.61,0.83,65535,10.00,1.00,0.01,0.00
-15.30,-15.00,20.61,0.83,65535,10.00,1.00,0.01,0.00
-15.36,-15.00,20.08,0.83,65535,10.00,1.00,0.01,0.00
-15.34,-15.00,20.84,0.83,65535,10.00,1.00,0.01,0.00
-15.34,-15.00,20.84,0.83,65535,10.00,1.00,0.01,0.00
-15.32,-15.00,21.02,0.83,65535,10.00,1.00,0.01,0.00
-15.32,-15.00,21.02,0.83,65535,10.00,1.00,0.01,0.00
-15.35,-15.00,20.16,0.83,65535,10.00,1.00,0.01,0.00
-15.36,-15.00,20.37,0.83,65535,10.00,1.00,0.01,0.00
-15.33,-15.00,20.37,0.83,65535,10.00,1.00,0.01,0.00
-15.36,-15.00,20.25,0.83,65535,10.00,1.00,0.01,0.00
-15.31,-15.00,20.25,0.83,65535,10.00,1.00,0.01,0.00
-15.39,-15.00,19.81,0.83,65535,10.00,1.00,0.01,0.00
-15.35,-15.00,20.90,0.83,65535,10.00,1.00,0.01,0.00
-15.41,-15.00,20.90,0.83,65535,10.00,1.00,0.01,0.00
-15.31,-15.00,21.37,0.83,65535,10.00,1.00,0.01,0.00
-15.37,-15.00,21.37,0.83,65535,10.00,1.00,0.01,0.00
-15.34,-15.00,20.16,0.83,65535,10.00,1.00,0.01,0.00
-15.38,-15.00,19.90,0.83,65535,10.00,1.00,0.01,0.00
-15.39,-15.00,19.90,0.83,65535,10.00,1.00,0.01,0.00
-15.36,-15.00,20.57,0.83,65535,10.00,1.00,0.01,0.00
-15.40,-15.00,20.57,0.83,65535,10.00,1.00,0.01,0.00
-15.40,-15.00,19.63,0.83,65535,10.00,1.00,0.01,0.00
-15.38,-15.00,20.37,0.83,65535,10.00,1.00,0.01,0.00
-15.40,-15.00,20.37,0.83,65535,10.00,1.00,0.01,0.00
-15.38,-15.00,20.25,0.83,65535,10.00,1.00,0.01,0.00
-15.39,-15.00,20.25,0.83,65535,10.00,1.00,0.01,0.00
-15.44,-15.00,18.86,0.83,65535,10.00,1.00,0.01,0.00
-15.38,-15.00,20.78,0.83,65535,10.00,1.00,0.01,0.00
-15.41,-15.00,20.78,0.82,65535,10.00,1.00,0.01,0.00
-15.37,-15.00,20.34,0.83,65535,10.00,1.00,0.01,0.00
-15.36,-15.00,20.34,0.83,65535,10.00,1.00,0.01,0.00
-15.43,-15.00,19.18,0.83,65535,10.00,1.00,0.01,0.00
-15.39,-15.00,20.42,0.83,65535,10.00,1.00,0.01,0.00
-15.42,-15.00,20.42,0.83,65535,10.00,1.00,0.01,0.00
-15.38,-15.00,20.19,0.83,65535,10.00,1.00,0.01,0.00
-15.38,-15.00,20.19,0.83,65535,10.00,1.00,0.01,0.00
-15.43,-15.00,19.30,0.83,65535,10.00,1.00,0.01,0.00
-15.42,-15.00,19.83,0.83,65535,10.00,1.00,0.01,0.00
-15.45,-15.00,19.83,0.83,65535,10.00,1.00,0.01,0.00
-15.46,-15.00,18.89,0.83,65535,10.00,1.00,0.01,0.00
-15.43,-15.00,19.92,0.83,65535,10.00,1.00,0.01,0.00
-15.45,-15.00,19.92,0.83,65535,10.00,1.00,0.01,0.00
-15.48,-15.00,18.74,0.83,65535,10.00,1.00,0.01,0.00
-15.41,-15.00,18.74,0.83,65535,10.00,1.00,0.01,0.00
-15.37,-15.00,21.42,0.83,65535,10.00,1.00,0.01,0.00
-15.48,-15.00,18.00,0.83,65535,10.00,1.00,0.01,0.00
-15.48,-15.00,18.00,0.83,65535,10.00,1.00,0.01,0.00
-15.52,-15.00,18.44,0.83,65535,10.00,1.00,0.01,0.00
-15.40,-15.00,18.44,0.83,65535,10.00,1.00,0.01,0.00
-15.43,-15.00,20.57,0.83,65535,10.00,1.00,0.01,0.00
-15.48,-15.00,18.73,0.83,65535,10.00,1.00,0.01,0.00
-15.50,-15.00,18.73,0.83,65535,10.00,1.00,0.01,0.00
-15.48,-15.00,19.21,0.83,65535,10.00,1.00,0.01,0.00
-15.50,-15.00,19.21,0.83,65535,10.00,1.00,0.01,0.00
-15.48,-15.00,19.09,0.83,65535,10.00,1.00,0.01,0.00
-15.51,-15.00,18.61,0.83,65535,10.00,1.00,0.01,0.00
-15.48,-15.00,18.61,0.83,65535,10.00,1.00,0.01,0.00
-15.43,-15.00,20.42,0.83,65535,10.00,1.00,0.01,0.00
-15.48,-15.00,20.42,0.83,65535,10.00,1.00,0.01,0.00
-15.50,-15.00,18.29,0.83,65535,10.00,1.00,0.01,0.00
-15.49,-15.00,19.15,0.83,65535,10.00,1.00,0.01,0.00
-15.50,-15.00,19.15,0.83,65535,10.00,1.00,0.01,0.00
-15.50,-15.00,18.82,0.83,65535,10.00,1.00,0.01,0.00
-15.48,-15.00,18.82,0.83,65535,10.00,1.00,0.01,0.00
-15.50,-15.00,19.00,0.83,65535,10.00,1.00,0.01,0.00
-15.51,-15.00,18.79,0.83,65535,10.00,1.00,0.01,0.00
-15.51,-15.00,18.79,0.83,65535,10.00,1.00,0.01,0.00
-15.52,-15.00,18.64,0.83,65535,10.00,1.00,0.01,0.00
-15.52,-15.00,18.64,0.83,65535,10.00,1.00,0.01,0.00
-15.53,-15.00,18.64,0.83,65535,10.00,1.0-15.10,-15.00,22.83,0.82,65535,10.00,1.00,0.01,0.00
-15.13,-15.00,21.64,0.83,65535,10.00,1.00,0.01,0.00
-15.15,-15.00,21.64,0.83,65535,10.00,1.00,0.01,0.00
-15.19,-15.00,20.71,0.83,65535,10.00,1.00,0.01,0.00
-15.20,-15.00,20.71,0.83,65535,10.00,1.00,0.01,0.00
-15.17,-15.00,21.79,0.83,65535,10.00,1.00,0.01,0.00
