.00,0.83,6039,10.00,1.00,0.01,0.00
12.96,-15.00,100.00,0.83,4281,10.00,1.00,0.01,0.00
12.93,-15.00,100.00,0.83,7795,10.00,1.00,0.01,0.00
12.91,-15.00,100.00,0.83,7519,10.00,1.00,0.01,0.00
12.89,-15.00,100.00,0.83,9546,10.00,1.00,0.01,0.00
12.87,-15.00,100.00,0.83,5127,10.00,1.00,0.01,0.00
12.84,-15.00,100.00,0.83,7073,10.00,1.00,0.01,0.00
12.82,-15.00,100.00,0.83,6824,10.00,1.00,0.01,0.00
12.80,-15.00,100.00,0.83,7971,10.00,1.00,0.01,0.00
12.78,-15.00,100.00,0.83,7547,10.00,1.00,0.01,0.00
12.76,-15.00,100.00,0.83,5820,10.00,1.00,0.01,0.00
12.74,-15.00,100.00,0.83,5947,10.00,1.00,0.01,0.00
12.72,-15.00,100-15.00,1.22,0.82,9301,10.00,1.00,0.01,0.00
-17.16,-15.00,1.22,0.82,13046,10.00,1.00,0.01,0.00
-17.24,-15.00,1.22,0.82,12296,10.00,1.00,0.01,0.00
-17.25,-15.00,1.05,0.82,7629,10.00,1.00,0.01,0.00
-17.25,-15.00,1.05,0.82,8918,10.00,1.00,0.01,0.00
-17.24,-15.00,1.34,0.83,9367,10.00,1.00,0.01,0.00
-17.25,-15.00,1.34,0.82,10849,10.00,1.00,0.01,0.00
-17.24,-15.00,1.21,0.82,9743,10.00,1.00,0.01,0.00
-17.24,-15.00,1.14,0.82,6988,10.00,1.00,0.01,0.00
-17.23,-15.00,1.14,0.82,8602,10.00,1.00,0.01,0.00
-17.24,-15.00,1.11,0.82,10593,10.00,1.00,0.01,0.00
-17.22,-15.00,1.11,0.82,11290,10.00,1.00,0.01,0.00
-17.21,-15.00,1.78,0.82,6520,10.00,1.00,0.01,0.00
-17.22,-15.00,1.26,0.83,7355,10.00,1.00,0.01,0.00
-17.22,-15.00,1.26,0.82,9639,10.00,1.00,0.01,0.00
-17.20,-15.00,1.68,0.82,10438,10.00,1.00,0.01,0.00
-17.20,-15.00,1.68,0.82,9659,10.00,1.00,0.01,0.00
-17.23,-15.00,1.07,0.82,7189,10.00,1.00,0.01,0.00
-17.19,-15.00,2.06,0.82,11198,10.00,1.00,0.01,0.00
-17.22,-15.00,2.06,0.82,10627,10.00,1.00,0.01,0.00
-17.19,-15.00,1.61,0.83,11779,10.00,1.00,0.01,0.00
-17.22,-15.00,1.00,0.82,8260,10.00,1.00,0.01,0.00
-17.18,-15.00,1.00,0.82,7418,10.00,1.00,0.01,0.00
-17.18,-15.00,2.09,0.82,9653,10.00,1.00,0.01,0.00
-17.17,-15.00,2.09,0.82,9412,10.00,1.00,0.01,0.00
-17.14,-15.00,2.47,0.82,10742,10.00,1.00,0.01,0.00
-17.18,-15.00,1.31,0.82,7003,10.00,1.00,0.01,0.00
-17.19,-15.00,1.31,0.82,7553,10.00,1.00,0.01,0.00
-17.16,-15.00,2.08,0.82,10867,10.00,1.00,0.01,0.00
-17.23,-15.00,2.08,0.82,10735,10.00,1.00,0.01,0.00
-17.12,-15.00,2.85,0.82,6502,10.00,1.00,0.01,0.00
-17.14,-15.00,1.92,0.82,6719,10.00,1.00,0.01,0.00
-17.14,-15.00,1.92,0.82,10867,10.00,1.00,0.01,0.00
-17.14,-15.00,2.14,0.82,10447,10.00,1.00,0.01,0.00
-17.15,-15.00,2.14,0.82,10191,10.00,1.00,0.01,0.00
-17.16,-15.00,1.75,0.82,6395,10.00,1.00,0.01,0.00
-17.14,-15.00,2.33,0.82,8006,10.00,1.00,0.01,0.00
-17.06,-15.00,2.33,0.82,7446,10.00,1.00,0.01,0.00
-17.15,-15.00,1.88,0.82,11486,10.00,1.00,0.01,0.00
-17.09,-15.00,1.88,0.82,9708,10.00,1.00,0.01,0.00
-17.11,-15.00,2.90,0.83,5831,10.00,1.00,0.01,0.00
-17.10,-15.00,2.64,0.82,10373,10.00,1.00,0.01,0.00
-17.14,-15.00,2.64,0.82,10300,10.00,1.00,0.01,0.00
-17.10,-15.00,2.48,0.83,11615,10.00,1.00,0.01,0.00
-17.14,-15.00,2.48,0.82,7143,10.00,1.00,0.01,0.00
-17.08,-15.00,2.83,0.83,6531,10.00,1.00,0.01,0.00
-17.11,-15.00,2.22,0.82,8653,10.00,1.00,0.01,0.00
-17.08,-15.00,2.22,0.82,11920,10.00,1.00,0.01,0.00
-17.12,-15.00,2.19,0.82,10115,10.00,1.00,0.01,0.00
-17.14,-15.00,2.19,0.82,6352,10.00,1.00,0.01,0.00
-17.14,-15.00,1.93,0.82,10364,10.00,1.00,0.01,0.00
-17.05,-15.00,3.79,0.82,8663,10.00,1.00,0.01,0.00
-17.08,-15.00,3.79,0.82,11431,10.00,1.00,0.01,0.00
-17.10,-15.00,2.05,0.83,7888,10.00,1.00,0.01,0.00
-17.11,-15.00,2.05,0.82,6175,10.00,1.00,0.01,0.00
-17.09,-15.00,2.69,0.82,8437,10.00,1.00,0.01,0.00
-17.09,-15.00,2.66,0.82,11332,10.00,1.00,0.01,0.00
-17.08,-15.00,2.66,0.82,10862,10.00,1.00,0.01,0.00
-17.08,-15.00,2.82,0.82,6373,10.00,1.00,0.01,0.00
-17.06,-15.00,2.82,0.82,6981,10.00,1.00,0.01,0.00
-17.14,-15.00,1.56,0.82,7744,10.00,1.00,0.01,0.00
-17.08,-15.00,3.29,0.83,12131,10.00,1.00,0.01,0.00
-17.07,-15.00,3.29,0.82,8542,10.00,1.00,0.01,0.00
-17.06,-15.00,3.10,0.82,7528,10.00,1.00,0.01,0.00
-17.06,-15.00,3.10,0.82,10066,10.00,1.00,0.01,0.00
-17.01,-15.00,3.93,0.82,9578,10.00,1.00,0.01,0.00
-17.02,-15.00,3.22,0.82,12341,10.00,1.00,0.01,0.00
-17.02,-15.00,3.22,0.82,7257,10.00,1.00,0.01,0.00
-17.06,-15.00,2.42,0.82,7090,10.00,1.00,0.01,0.00
-17.05,-15.00,2.42,0.82,11620,10.00,1.00,0.01,0.00
-17.08,-15.00,2.55,0.82,11228,10.00,1.00,0.01,0.00
-16.97,-15.00,4.88,0.82,11999,10.00,1.00,0.01,0.00
-17.06,-15.00,4.88,0.82,5786,10.00,1.00,0.01,0.00
-17.07,-15.00,1.74,0.82,8702,10.00,1.00,0.01,0.00
-17.02,-15.00,1.74,0.82,9501,10.00,1.00,0.01,0.00
-17.03,-15.00,3.66,0.82,9172,10.00,1.00,0.01,0.00
-17.03,-15.00,3.15,0.82,6799,10.00,1.00,0.01,0.00
-17.00,-15.00,3.15,0.82,7255,10.00,1.00,0.01,0.00
-16.96,-15.00,4.52,0.82,8347,10.00,1.00,0.01,0.00
-17.01,-15.00,4.52,0.82,9090,10.00,1.00,0.01,0.00
-16.99,-15.00,3.33,0.82,10368,10.00,1.00,0.01,0.00
-17.01,-15.00,3.14,0.82,7065,10.00,1.00,0.01,0.00
-17.05,-15.00,3.14,0.83,8142,10.00,1.00,0.01,0.00
