.00,0.83,20880,10.00,1.00,0.01,0.00
13.36,-15.00,100.00,0.83,23484,10.00,1.00,0.01,0.00
13.34,-15.00,100.00,0.83,21015,10.00,1.00,0.01,0.00
13.32,-15.00,100.00,0.83,19145,10.00,1.00,0.01,0.00
13.29,-15.00,100.00,0.83,21854,10.00,1.00,0.01,0.00
13.28,-15.00,100.00,0.83,21900,10.00,1.00,0.01,0.00
13.26,-15.00,100.00,0.83,22247,10.00,1.00,0.01,0.00
13.24,-15.00,100.00,0.83,20250,10.00,1.00,0.01,0.00
13.22,-15.00,100.00,0.83,19928,10.00,1.00,0.01,0.00
13.20,-15.00,100.00,0.83,18412,10.00,1.00,0.01,0.00
13.18,-15.00,100.00,0.83,19563,10.00,1.00,0.01,0.00
13.16,-15.00,100.00,0.83,19911,10.00,1.00,0.01,0.00
13.1-17.32,-15.00,-16.32,1.28,27158,10.00,1.00,0.01,0.00
-17.29,-15.00,10.45,0.71,28901,10.00,1.00,0.01,0.00
-17.27,-15.00,10.45,0.82,25495,10.00,1.00,0.01,0.00
-17.24,-15.00,2.06,0.83,24289,10.00,1.00,0.01,0.00
-17.19,-15.00,2.47,0.83,26824,10.00,1.00,0.01,0.00
-17.20,-15.00,2.47,0.83,23400,10.00,1.00,0.01,0.00
-17.19,-15.00,2.15,0.83,28439,10.00,1.00,0.01,0.00
-17.20,-15.00,2.15,0.83,25994,10.00,1.00,0.01,0.00
-17.18,-15.00,2.15,0.83,24648,10.00,1.00,0.01,0.00
-17.16,-15.00,2.63,0.83,25664,10.00,1.00,0.01,0.00
-17.17,-15.00,2.63,0.83,26000,10.00,1.00,0.01,0.00
-17.13,-15.00,2.95,0.83,24931,10.00,1.00,0.01,0.00
-17.10,-15.00,2.95,0.83,24449,10.00,1.00,0.01,0.00
-17.10,-15.00,3.30,0.83,24843,10.00,1.00,0.01,0.00
-17.07,-15.00,3.55,0.83,25990,10.00,1.00,0.01,0.00
-17.08,-15.00,3.55,0.83,27246,10.00,1.00,0.01,0.00
-17.08,-15.00,3.00,0.83,24169,10.00,1.00,0.01,0.00
-17.05,-15.00,3.77,0.83,25532,10.00,1.00,0.01,0.00
-17.05,-15.00,3.77,0.83,28287,10.00,1.00,0.01,0.00
-17.01,-15.00,4.15,0.83,26847,10.00,1.00,0.01,0.00
-17.00,-15.00,4.15,0.83,26116,10.00,1.00,0.01,0.00
-17.02,-15.00,3.67,0.83,23784,10.00,1.00,0.01,0.00
-16.98,-15.00,4.50,0.83,26925,10.00,1.00,0.01,0.00
