.00,0.83,4,10.00,1.00,0.01,0.00
12.14,-15.00,100.00,0.83,4,10.00,1.00,0.01,0.00
12.12,-15.00,100.00,0.83,4,10.00,1.00,0.01,0.00
12.10,-15.00,100.00,0.83,4,10.00,1.00,0.01,0.00
12.08,-15.00,100.00,0.83,4,10.00,1.00,0.01,0.00
12.06,-15.00,100.00,0.83,4,10.00,1.00,0.01,0.00
12.04,-15.00,100.00,0.83,4,10.00,1.00,0.01,0.00
12.01,-15.00,100.00,0.83,4,10.00,1.00,0.01,0.00
11.99,-15.00,100.00,0.83,4,10.00,1.00,0.01,0.00
11.98,-15.00,100.00,0.83,4,10.00,1.00,0.01,0.00
11.96,-15.00,100.00,0.83,4,10.00,1.00,0.01,0.00
11.93,-15.00,100.00,0.83,4,10.00,1.00,0.01,0.00
11.91,-15.00,100.00,0.83,4,10.00,1.00,0.01,0.00
11.-14.88,-15.00,24.46,0.82,958,10.00,1.00,0.01,0.00
-14.76,-15.00,26.93,0.82,1373,10.00,1.00,0.01,0.00
-14.90,-15.00,26.93,0.82,1153,10.00,1.00,0.01,0.00
-14.87,-15.00,23.43,0.82,1076,10.00,1.00,0.01,0.00
-14.89,-15.00,24.23,0.82,838,10.00,1.00,0.01,0.00
-14.86,-15.00,24.23,0.82,1280,10.00,1.00,0.01,0.00
-14.87,-15.00,24.75,0.82,1469,10.00,1.00,0.01,0.00
-14.88,-15.00,24.75,0.82,1287,10.00,1.00,0.01,0.00
-14.85,-15.00,25.04,0.82,1224,10.00,1.00,0.01,0.00
-14.89,-15.00,24.06,0.82,1259,10.00,1.00,0.01,0.00
-14.90,-15.00,24.06,0.82,1187,10.00,1.00,0.01,0.00
-14.89,-15.00,24.44,0.82,1411,10.00,1.00,0.01,0.00
-14.89,-15.00,24.44,0.82,1393,10.00,1.00,0.01,0.00
-14.87,-15.00,24.72,0.82,1371,10.00,1.00,0.01,0.00
-14.88,-15.00,24.52,0.82,1167,10.00,1.00,0.01,0.00
-14.87,-15.00,24.52,0.82,1369,10.00,1.00,0.01,0.00
-14.91,-15.00,23.92,0.82,1257,10.00,1.00,0.01,0.00
-14.90,-15.00,23.92,0.82,1329,10.00,1.00,0.01,0.00
-14.88,-15.00,24.81,0.82,1114,10.00,1.00,0.01,0.00
-14.90,-15.00,24.18,0.82,1333,10.00,1.00,0.01,0.00
-14.87,-15.00,24.18,0.82,1408,10.00,1.00,0.01,0.00
-14.90,-15.00,24.29,0.82,944,10.00,1.00,0.01,0.00
-14.90,-15.00,24.29,0.82,1467,10.00,1.00,0.01,0.00
-14.91,-15.00,24.15,0.82,1296,10.00,1.00,0.01,0.00
-14.89,-15.00,24.52,0.82,1272,10.00,1.00,0.01,0.00
-14.94,-15.00,24.52,0.82,1509,10.00,1.00,0.01,0.00
-14.93,-15.00,23.63,0.82,1447,10.00,1.00,0.01,0.00
-14.89,-15.00,23.63,0.82,1214,10.00,1.00,0.01,0.00
-14.90,-15.00,24.70,0.82,1256,10.00,1.00,0.01,0.00
-14.95,-15.00,23.26,0.82,1214,10.00,1.00,0.01,0.00
-14.88,-15.00,23.26,0.82,1516,10.00,1.00,0.01,0.00
-14.90,-15.00,24.84,0.82,1212,10.00,1.00,0.01,0.00
-14.92,-15.00,24.84,0.82,1768,10.00,1.00,0.01,0.00
-14.94,-15.00,23.46,0.82,1292,10.00,1.00,0.01,0.00
-14.86,-15.00,25.50,0.82,1143,10.00,1.00,0.01,0.00
-14.92,-15.00,25.50,0.82,1635,10.00,1.00,0.01,0.00
-14.89,-15.00,24.12,0.82,1186,10.00,1.00,0.01,0.00
-14.90,-15.00,24.12,0.82,1278,10.00,1.00,0.01,0.00
-14.92,-15.00,23.78,0.82,1493,10.00,1.00,0.01,0.00
-14.94,-15.00,23.75,0.82,1123,10.00,1.00,0.01,0.00
-14.86,-15.00,23.75,0.82,1457,10.00,1.00,0.01,0.00
-14.90,-15.00,24.67,0.82,1289,10.00,1.00,0.01,0.00
-14.94,-15.00,24.67,0.82,1431,10.00,1.00,0.01,0.00
-14.97,-15.00,22.85,0.82,1186,10.00,1.00,0.01,0.00
-14.93,-15.00,24.50,0.82,1368,10.00,1.00,0.01,0.00
-14.94,-15.00,24.50,0.82,1615,10.00,1.00,0.01,0.00
-14.95,-15.00,23.57,0.82,1746,10.00,1.00,0.01,0.00
-14.91,-15.00,23.57,0.82,1465,10.00,1.00,0.01,0.00
-14.86,-15.00,25.65,0.82,1433,10.00,1.00,0.01,0.00
-14.92,-15.00,23.52,0.82,1558,10.00,1.00,0.01,0.00
-14.92,-15.00,23.52,0.82,1360,10.00,1.00,0.01,0.00
-14.92,-15.00,24.12,0.82,1424,10.00,1.00,0.01,0.00
-14.95,-15.00,24.12,0.83,1337,10.00,1.00,0.01,0.00
-14.86,-15.00,25.22,0.82,1399,10.00,1.00,0.01,0.00
-14.91,-15.00,23.81,0.82,1256,10.00,1.00,0.01,0.00
-14.93,-15.00,23.81,0.82,1173,10.00,1.00,0.01,0.00
-14.94,-15.00,23.66,0.82,1028,10.00,1.00,0.01,0.00
-14.89,-15.00,23.66,0.82,1443,10.00,1.00,0.01,0.00
-14.95,-15.00,23.66,0.82,1338,10.00,1.00,0.01,0.00
-14.95,-15.00,23.80,0.82,1408,10.00,1.00,0.01,0.00
-14.96,-15.00,23.80,0.82,1608,10.00,1.00,0.01,0.00
-15.00,-15.00,22.82,0.82,1581,10.00,1.00,0.01,0.00
